0.14812116	0.02691339	0.017712079	0.0032981338	0.0020694772	0.26065335	0.21416967	0.0013276489	0.32287067	0.0028644302
0.08943508	0.0021376065	0.0015134714	0.0048104036	0.062690474	0.001637556	0.7650459	0.0019286185	0.06674965	0.0040512793
0.09325094	0.001884754	0.0013347927	0.0046932423	0.0026636284	0.0014441994	0.47873616	0.021973332	0.39029393	0.0037249865
0.058098443	0.001241133	0.06561697	0.0029368605	0.107549615	0.096964635	0.25143164	0.10811059	0.30568436	0.0023657868
0.109658904	0.0005617179	0.0003976286	0.028015416	0.0007936515	0.08936044	0.43342552	0.05074228	0.2859607	0.0010837355
0.0007342271	0.0011757805	0.15659326	0.0027503842	0.0016596868	0.0008998091	0.5270983	0.23498726	0.07186593	0.002235297
0.02889699	0.10355755	0.14087112	0.0009475291	0.08222471	0.06779548	0.46308258	0.110876314	0.0009564274	0.0007912902
0.03650417	0.0013950204	0.4449577	0.05092184	0.047970917	0.09293256	0.26755023	0.05200175	0.0031177693	0.0026480772
0.0034374264	0.0054970817	0.17598978	0.012426076	0.20184997	0.0042126505	0.3095276	0.0049624685	0.27171412	0.010382836
0.0003311444	0.0005298332	0.25474656	0.023688912	0.085662276	0.00040583848	0.2645683	0.26789582	0.10115891	0.0010124316
0.05360283	0.001005628	0.53344774	0.002382687	0.0014170394	0.1194326	0.104899004	0.06682368	0.11507042	0.0019184074
0.00057173154	0.0009150171	0.57635707	0.0021369031	0.106683835	0.06667078	0.10014741	0.124584	0.0020811246	0.01985213
0.00059598417	0.00095364003	0.5664231	0.0021789344	0.0013442056	0.09694415	0.04804482	0.10827443	0.17341104	0.0018296803
0.0014788497	0.0023660995	0.3317981	0.005299778	0.038678076	0.03720962	0.40295628	0.002134994	0.12745921	0.050618984
0.0007920237	0.0012677449	0.3383633	0.002910125	0.089722425	0.000970665	0.36349973	0.19706665	0.003009802	0.002397558
0.0027571113	0.004409782	0.24509123	0.0100071	0.0062391995	0.0033790069	0.52510786	0.0039797253	0.19052944	0.0084995525
0.00081227295	0.0013003395	0.1542786	0.10322831	0.0018235471	0.0009955057	0.616518	0.11550319	0.0030707172	0.002469492
0.0005886628	0.00094214955	0.18244085	0.046677653	0.07345602	0.0007214543	0.5403816	0.029617857	0.123364985	0.0018087646
0.001690624	0.002704165	0.07167568	0.0060731596	0.0037925062	0.08640138	0.7849246	0.031672496	0.0059902174	0.0050751152
0.019544642	0.0015729537	0.0011136411	0.0035207092	0.0022101616	0.093589835	0.69232494	0.024963565	0.15817267	0.0029868323
0.00071227713	0.0011398161	0.09937419	0.041094813	0.10370826	0.0008729452	0.67083263	0.07746756	0.0026327893	0.0021647373
0.0002949881	0.00047193552	0.00033413095	0.0010717302	0.042926013	0.54349256	0.2953595	0.04592254	0.069228016	0.00089854246
0.00081060675	0.0012964344	0.08610543	0.032408245	0.0018232568	0.0009934169	0.37794274	0.4932288	0.002923392	0.0024677168
0.0006640222	0.0010635714	0.0007521209	0.0024620718	0.0014963624	0.00081379473	0.5525799	0.32346517	0.11459042	0.002112621
0.002757048	0.004411497	0.0031228191	0.009957703	0.0062067932	0.0033788902	0.947997	0.0039801653	0.009906221	0.008281863
0.023477172	0.0004477712	0.1375908	0.0010547066	0.019432696	0.17053498	0.39742428	0.23020284	0.009889677	0.009945104
0.0005293296	0.0008471624	0.09937264	0.041738797	0.0011941368	0.0006487112	0.418626	0.09725201	0.3278856	0.011905644
0.23898216	0.00012444107	8.810427e-05	0.018640932	0.0001757989	0.013932021	0.690303	0.03723048	0.00028567459	0.00023736064
0.00027394513	0.00043834976	0.0003102917	0.0010036948	0.0006157338	0.4358785	0.4250928	0.058866527	0.07667908	0.00084114063
0.0014761378	0.0023622066	0.0016719874	0.0053128637	0.0033203638	0.44495	0.52908725	0.0021306314	0.005221294	0.004467279
0.003272436	0.005234557	0.0037065952	0.011659552	0.0073608984	0.48697105	0.45440125	0.004723824	0.012750795	0.009919033
0.0009403837	0.041262038	0.0010651491	0.0034071917	0.0021219575	0.69033176	0.17219691	0.08249099	0.0033184856	0.002865108
0.0009403776	0.0015041708	0.0010651358	0.003351708	0.0021142776	0.47373047	0.5096681	0.0013573004	0.0034083603	0.0028600832
0.058227286	0.0018258584	0.001293028	0.004080616	0.07870271	0.29451582	0.5521282	0.0016477527	0.0041232677	0.0034554305
0.0017761539	0.0028414233	0.048346452	0.0065210485	0.0040161377	0.64382935	0.2784324	0.0025642195	0.0063093025	0.0053634997
0.0011433247	0.001828807	0.0012950053	0.0041144355	0.0025724743	0.64643806	0.29285467	0.025877295	0.02043958	0.003436379
0.06463712	0.031864107	0.0007751753	0.018882465	0.055755824	0.59490913	0.22746545	0.0009880741	0.0025938503	0.0021287787
0.025144948	0.00217792	0.0015424835	0.005332458	0.0030551655	0.507818	0.44385588	0.0019657123	0.004975766	0.0041316464
0.0008946283	0.0014315847	0.0010133105	0.0033531056	0.10220059	0.23076087	0.40512887	0.001291518	0.21963312	0.034292437
0.00061715534	0.0009872799	0.0006990286	0.0022617984	0.0013893966	0.4675117	0.32286978	0.022642614	0.17911515	0.0019060981
0.0020349382	0.07856389	0.0023049272	0.007459491	0.14860961	0.28227517	0.46231097	0.0029377842	0.0073487475	0.0061545284
0.13660154	0.05186751	0.0008143839	0.035486158	0.0016256823	0.49907514	0.23446944	0.03516166	0.0027060802	0.0021924225
0.021039303	0.0011983376	0.000848527	0.0027322278	0.0016827579	0.38575286	0.48353785	0.0010813122	0.09986589	0.002260932
0.023096774	0.0016611563	0.0011762994	0.0037495224	0.05123213	0.59182084	0.31876433	0.0014988846	0.0038435506	0.0031565342
0.0014167256	0.0022665504	0.0016046927	0.0052399435	0.042735044	0.5404592	0.3612888	0.0020450656	0.038670413	0.004273595
0.00096650125	0.0015474738	0.0010947256	0.021856597	0.0021858949	0.45745546	0.42538935	0.0013951415	0.08504592	0.0030629726
0.0010087553	0.001613669	0.0011425915	0.0036356796	0.002279103	0.416593	0.1725283	0.0014560506	0.39665893	0.0030839175
0.053600896	0.0033530686	0.002373763	0.00747072	0.09362331	0.14590366	0.6762998	0.0030247984	0.007863174	0.006486756
0.09222908	0.0008153567	0.033443276	0.034256987	0.0011542924	0.18142483	0.57385796	0.0007356934	0.08053582	0.0015466996
0.03813317	0.020487111	0.0009989259	0.003179337	0.001988549	0.26402894	0.48562577	0.0012731748	0.18162824	0.0026567641
0.06471414	0.003259478	0.0023063296	0.050816916	0.0046089794	0.3329907	0.5241416	0.0029390526	0.007914365	0.0063084075
0.04482342	0.02561726	0.0008767253	0.0028792457	0.0017465135	0.23585661	0.68195844	0.0011172739	0.0027647957	0.0023597528
0.0009679151	0.019236201	0.0010963216	0.04361241	0.03579396	0.12318204	0.7683633	0.0013970095	0.0034312077	0.0029196895
0.002095725	0.0033529105	0.0023737508	0.00768143	0.0047022984	0.0025683737	0.73536134	0.0030249888	0.23249994	0.00633927
0.0004268405	0.050849516	0.041743368	0.08327059	0.0009573208	0.28117636	0.3250642	0.00061607646	0.2145318	0.0013639531
0.0006913886	0.0011065608	0.00078315113	0.0025738508	0.0015520684	0.34843913	0.41439664	0.0009981586	0.22733746	0.0021216176
0.015934154	0.0004692813	0.0050378186	0.03423529	0.0006630911	0.48248404	0.281551	0.00042318148	0.1291906	0.050011557
0.0006704239	0.0010724027	0.0007593654	0.0024083068	0.0015130247	0.49230108	0.28848645	0.00096769386	0.20978206	0.0020391943
0.0006012941	0.016866898	0.0006810689	0.0024184212	0.0013697704	0.6502202	0.2392748	0.0008679747	0.08578394	0.0019155815
0.00034736018	0.0005559272	0.0003934446	0.0012839896	0.04478222	0.30789232	0.42937812	0.0005013923	0.18342707	0.031438146
0.003611118	0.0057750796	0.004090165	0.012793314	0.008104507	0.004425639	0.53419656	0.005212234	0.41092286	0.010868497
0.22063027	0.069345675	0.0051675546	0.0533707	0.102296	0.1332566	0.18184431	0.0065846206	0.21373318	0.013771112
0.0002959145	0.00047336498	0.00033517455	0.0010613998	0.00066482264	0.7895067	0.16920653	0.0365202	0.0010337853	0.00090209977
0.25514805	9.766448e-05	6.9126334e-05	0.0135484915	0.0084934225	0.036073294	0.63430095	0.02190912	0.023738751	0.0066211144
0.00087052863	0.001392986	0.0009860358	0.0033442776	0.13385032	0.093746684	0.7245535	0.0012568905	0.0031999208	0.036798842
0.0003282184	0.00052538916	0.10201131	0.0160874	0.0007380215	0.15804566	0.5610566	0.15903269	0.0011739755	0.0010007563
0.00014685927	0.00023497414	0.00016634556	0.026377143	0.05761423	0.2621224	0.5228046	0.07961799	0.050462577	0.0004528734
0.00065145537	0.0010426111	0.00073789025	0.0024071382	0.050065137	0.114396006	0.61629623	0.084319204	0.12806101	0.0020233358
0.0011997386	0.0019190871	0.001358946	0.0043349443	0.13579316	0.23989676	0.4796672	0.10013272	0.0044309357	0.031266533
